player_id,install_date,platform,country,acquisition_channel
1315,2026-02-10 00:20:00,iOS,IN,organic
1316,2026-03-19 03:56:00,ANDROID,US,organic
1317,2026-01-12 19:45:00,Android ,BR,organic
1318,2026-03-27 22:30:00, iOS,US,organic
1319,2026-01-06 00:18:00,ANDROID,US,organic
1320,2026-02-05 10:24:00, iOS,US,organic
1321,2026-03-19 07:40:00,Android,GB,influencer
1322,2026-01-12 12:36:00,ios,TR,organic
1323,2026-03-12 22:13:00,Android,US,paid_social
1324,2026-03-06 01:17:00,Android,DE,organic
1325,2026-02-16 12:38:00,ANDROID,IN,paid_social
1326,2026-02-02 18:04:00,android,US,influencer
1327,2026-01-09 09:41:00,Android ,DE,paid_social
1328,2026-03-25 07:04:00,Android ,IN,paid_social
1329,2026-03-25 01:04:00,ANDROID,IN,influencer
1330,2026-03-22 09:57:00,Android,US,paid_social
1331,2026-02-26 00:02:00, web ,US,organic
1332,2026-02-07 04:56:00,ios,GB,organic
1333,2026-03-28 15:42:00,ios,DE,paid_social
1334,2026-03-29 17:51:00,Android ,DE,influencer
1335,2026-02-24 04:59:00, iOS,,organic
1336,2026-01-16 11:38:00,IOS,IN,paid_social
1337,2026-03-31 20:36:00, web ,IN,organic
1338,2026-03-31 22:58:00,iOS,JP,organic
1339,2026-03-19 10:26:00,IOS,JP,organic
1340,2026-01-27 17:22:00,ANDROID,US,cross_promo
1341,2026-03-26 20:05:00,Android,US,paid_social
1342,2026-03-19 00:07:00,web,DE,organic
1343,2026-02-19 00:11:00,iOS,BR,organic
1344,2026-03-02 10:50:00,IOS,US,organic
1345,2026-01-02 09:07:00,Android,BR,organic
1346,2026-01-21 17:45:00,android,GB,influencer
1347,2026-01-13 01:40:00,ANDROID,TR,organic
1348,2026-03-03 08:31:00,ios,JP,influencer
1349,2026-03-05 18:12:00,IOS,US,paid_social
1350,2026-03-15 21:17:00,web,TR,paid_social
1351,2026-02-03 06:25:00,Web,DE,paid_social
1352,2026-02-12 16:24:00,Android,BR,paid_social
1353,2026-03-11 09:58:00,android,DE,paid_social
1354,2026-01-09 19:50:00,Android,BR,organic
1355,2026-01-15 13:58:00,Web,US,organic
1356,2026-02-14 23:59:00,Android ,IN,organic
1357,2026-03-18 11:31:00,iOS,FR,organic
1358,2026-03-16 07:34:00,android,US,organic
1359,2026-03-01 21:39:00,ios,BR,organic
1360,2026-03-02 20:28:00, iOS,GB,influencer
1361,2026-01-11 22:09:00,Web,BR,paid_social
1362,2026-03-31 03:23:00,ANDROID,TR,organic
1363,2026-02-16 08:49:00,Android ,BR,paid_social
1364,2026-01-30 04:53:00,WEB,DE,paid_social
1365,2026-03-07 09:35:00,Android,US,influencer
1366,2026-01-15 22:19:00,web,BR,organic
1367,2026-03-13 04:24:00,Android ,US,influencer
1368,2026-01-07 11:03:00,IOS,DE,organic
1369,2026-02-09 18:52:00,Android,BR,organic
1370,2026-03-05 03:29:00, web ,GB,organic
1371,2026-02-15 07:31:00,iOS,FR,influencer
1372,2026-02-27 21:04:00, iOS,US,organic
1373,2026-03-09 22:29:00,iOS,US,organic
1374,2026-02-14 10:30:00, iOS,IN,organic
1375,2026-01-09 13:03:00,ANDROID,DE,organic
1376,2026-01-13 17:17:00,iOS,BR,cross_promo
1377,2026-02-07 03:31:00, iOS,TR,paid_social
1378,2026-03-02 22:54:00,android,US,organic
1379,2026-03-23 11:02:00, iOS,IN,paid_social
1380,2026-01-05 23:07:00,Web,TR,
1381,2026-01-06 09:11:00,android,IN,organic
1382,2026-01-19 10:28:00,iOS,GB,
1383,2026-03-03 10:20:00,ios,US,influencer
1384,2026-03-06 15:30:00,iOS,IN,paid_social
1385,2026-02-26 21:46:00,Android ,GB,influencer
1386,2026-01-30 20:09:00, iOS,US,organic
1387,2026-02-04 20:31:00,IOS,GB,organic
1388,2026-02-09 11:42:00,android,DE,organic
1389,2026-01-02 23:31:00,web,TR,cross_promo
1390,2026-02-02 18:57:00,android,US,organic
1391,2026-03-11 23:05:00,Android,GB,influencer
1392,2026-03-11 02:04:00,iOS,US,organic
1393,2026-03-25 09:53:00,android,JP,organic
1394,2026-02-22 04:49:00,iOS,GB,paid_social
1395,2026-01-01 21:08:00, iOS,IN,paid_social
1396,2026-03-22 05:37:00,ANDROID,IN,organic
1397,2026-03-25 09:59:00,iOS,US,organic
1398,2026-03-18 10:54:00, iOS,US,cross_promo
1399,2026-01-15 07:02:00,Android,,paid_social
1400,2026-01-31 07:26:00,iOS,DE,influencer
1401,2026-03-02 23:26:00, iOS,US,influencer
1402,2026-02-24 19:42:00,IOS,BR,influencer
1403,2026-02-24 18:24:00,Android ,IN,organic
1404,2026-02-03 18:59:00,IOS,US,organic
1405,2026-03-11 05:01:00,android,JP,organic
1406,2026-02-04 02:09:00,IOS,US,paid_social
1407,2026-03-20 20:14:00,android,IN,paid_social
1408,2026-03-21 18:32:00,ANDROID,BR,organic
1409,2026-02-13 22:55:00,iOS,FR,paid_social
1410,2026-01-15 02:58:00,ios,US,organic
1411,2026-02-03 17:54:00,IOS,IN,influencer
1412,2026-02-28 04:05:00, iOS,DE,organic
1413,2026-03-13 03:52:00,ANDROID,BR,organic
1414,2026-01-21 12:20:00,android,IN,organic
1415,2026-02-16 01:38:00,iOS,IN,cross_promo
1416,2026-02-26 19:22:00,Android,US,organic
1417,2026-03-04 20:00:00,Web,US,cross_promo
1418,2026-01-22 17:21:00,iOS,FR,influencer
1419,2026-01-19 13:58:00,ios,IN,influencer
1420,2026-01-06 04:17:00,android,IN,paid_social
1421,2026-01-03 16:25:00,ios,FR,influencer
1422,2026-03-29 03:18:00,android,BR,organic
1423,2026-01-09 16:24:00,iOS,IN,paid_social
1424,2026-01-16 22:36:00,android,US,influencer
1425,2026-03-04 09:49:00,iOS,GB,organic
1426,2026-03-09 10:59:00,IOS,IN,cross_promo
1427,2026-03-25 20:00:00,android,GB,paid_social
1428,2026-03-09 20:10:00,web,DE,influencer
1429,2026-02-26 21:38:00,IOS,IN,organic
1430,2026-02-13 19:33:00,android,DE,organic
1431,2026-03-23 03:19:00,Android,JP,organic
1432,2026-02-26 13:23:00,Android,IN,paid_social
1433,2026-02-06 04:53:00, iOS,US,paid_social
1434,2026-01-06 19:02:00, iOS,DE,influencer
1435,2026-03-13 13:36:00,Android ,US,organic
1436,2026-02-21 20:21:00,android,IN,influencer
1437,2026-03-25 15:09:00,iOS,BR,organic
1438,2026-03-08 22:38:00, iOS,US,cross_promo
1439,2026-01-03 09:08:00,IOS,IN,organic
1440,2026-02-19 21:03:00,ios,GB,influencer
1441,2026-01-16 11:10:00,Android,BR,organic
1442,2026-03-20 13:07:00,ANDROID,US,organic
1443,2026-02-06 23:54:00,ANDROID,US,organic
1444,2026-01-08 23:40:00,ANDROID,IN,influencer
1445,2026-01-08 08:14:00,Android,BR,organic
1446,2026-02-15 09:18:00,IOS,IN,organic
1447,2026-03-31 23:02:00,Web,BR,organic
1448,2026-03-08 10:21:00, iOS,IN,organic
1449,2026-02-08 03:12:00,Android,DE,organic
1450,2026-01-27 00:00:00,android,IN,influencer
1451,2026-02-21 12:29:00,Android ,DE,organic
1452,2026-03-30 00:03:00,Android ,BR,paid_social
1453,2026-03-03 15:51:00,Android ,US,organic
1454,2026-01-17 10:34:00,IOS,TR,organic
1455,2026-03-28 05:59:00,web,BR,organic
1456,2026-03-04 23:37:00,Android ,US,influencer
1457,2026-02-14 14:46:00,ANDROID,IN,paid_social
1458,2026-01-07 18:12:00, iOS,JP,organic
1459,2026-03-31 06:46:00, iOS,JP,organic
1460,2026-01-19 15:42:00, iOS,IN,paid_social
1461,2026-01-09 04:08:00,Android,GB,influencer
1462,2026-02-17 09:36:00, iOS,BR,organic
1463,2026-01-30 11:40:00,Android ,BR,organic
1464,2026-03-11 01:15:00,IOS,IN,organic
1465,2026-02-25 21:48:00,ANDROID,US,organic
1466,2026-03-26 00:29:00,Android ,IN,organic
1467,2026-01-15 03:28:00, iOS,US,influencer
1468,2026-01-08 10:00:00,iOS,US,paid_social
1469,2026-02-26 23:14:00,android,JP,organic
1470,2026-01-23 17:39:00,ios,GB,paid_social
1471,2026-02-08 23:00:00,WEB,DE,paid_social
1472,2026-02-26 06:52:00, web ,US,cross_promo
1473,2026-03-11 09:53:00,iOS,BR,influencer
1474,2026-01-09 02:53:00, web ,IN,paid_social
1475,2026-02-26 11:22:00,Web,US,organic
1476,2026-03-23 00:13:00,IOS,IN,paid_social
1477,2026-01-12 11:07:00,iOS,IN,paid_social
1478,2026-02-22 21:05:00,Android ,IN,organic
1479,2026-02-11 23:12:00,ios,DE,cross_promo
1480,2026-01-13 06:49:00,iOS,JP,influencer
1481,2026-01-10 04:18:00,IOS,BR,organic
1482,2026-02-26 16:12:00,IOS,US,organic
1483,2026-01-28 07:59:00,ios,JP,cross_promo
1484,2026-01-20 16:04:00, iOS,US,paid_social
1485,2026-01-12 17:41:00,iOS,JP,organic
1486,2026-03-12 16:22:00, iOS,BR,organic
1487,2026-02-01 03:30:00,ios,IN,cross_promo
1488,2026-02-26 14:10:00,ANDROID,FR,influencer
1489,2026-03-27 02:00:00, iOS,IN,influencer
1490,2026-01-20 22:25:00,Android,US,
1491,2026-02-03 02:24:00,iOS,IN,organic
1492,2026-03-25 05:41:00,Android ,US,organic
1493,2026-03-13 00:28:00,web,TR,paid_social
1494,2026-02-26 23:22:00,iOS,US,organic
1495,2026-03-13 16:39:00,android,IN,organic
1496,2026-01-11 19:14:00,ios,DE,influencer
1497,2026-03-23 06:56:00,ANDROID,IN,organic
1498,2026-01-18 08:28:00,iOS,GB,paid_social
1499,2026-01-06 08:28:00,ANDROID,IN,organic
1500,2026-01-08 04:46:00,iOS,IN,cross_promo
1501,2026-01-18 20:07:00,ios,IN,cross_promo
1502,2026-03-21 17:25:00,iOS,GB,cross_promo
1503,2026-01-03 07:58:00,iOS,JP,paid_social
1504,2026-01-28 11:41:00,Android ,US,influencer
1505,2026-03-12 00:34:00,android,US,paid_social
1506,2026-01-18 14:52:00,iOS,DE,cross_promo
1507,2026-03-23 09:40:00,IOS,,paid_social
1508,2026-02-22 18:30:00,ios,DE,organic
1509,2026-03-24 20:57:00,ios,US,organic
1510,2026-01-10 12:45:00,ANDROID,TR,paid_social
1511,2026-03-20 17:30:00,android,US,organic
1512,2026-02-01 16:59:00,ios,US,organic
1513,2026-02-19 19:50:00,Android,IN,organic
1514,2026-01-14 05:03:00,ANDROID,US,organic
1515,2026-02-13 21:47:00,Android,US,organic
1516,2026-01-15 05:50:00,iOS,BR,influencer
1517,2026-02-04 14:34:00,Android,JP,paid_social
1518,2026-03-27 05:04:00,ios,FR,paid_social
1519,2026-01-30 20:11:00,iOS,IN,influencer
1520,2026-03-29 12:39:00,ios,FR,organic
1521,2026-02-27 08:16:00,android,JP,organic
1522,2026-01-11 00:46:00,Web,BR,organic
1523,2026-01-19 03:26:00,Web,JP,paid_social
1524,2026-03-11 09:28:00,ANDROID,IN,paid_social
1525,2026-03-06 22:22:00,web,BR,influencer
1526,2026-02-22 00:55:00, iOS,IN,cross_promo
1527,2026-03-26 21:54:00, iOS,US,organic
1528,2026-03-01 00:30:00,Android,TR,paid_social
1529,2026-03-14 00:44:00,iOS,DE,influencer
1530,2026-03-13 06:32:00,Android,US,paid_social
1531,2026-03-28 13:40:00,Android,BR,paid_social
1532,2026-03-03 16:43:00,Android,IN,paid_social
1533,2026-01-10 10:58:00,ios,BR,organic
1534,2026-01-02 16:59:00,ios,FR,organic
1535,2026-01-31 10:43:00, iOS,US,cross_promo
1536,2026-03-03 03:30:00,Android ,FR,influencer
1537,2026-03-02 21:07:00,Android ,US,organic
1538,2026-02-06 23:18:00,Android,TR,organic
1539,2026-02-08 07:42:00, iOS,IN,organic
1540,2026-01-30 16:35:00,Android,US,organic
1541,2026-02-13 00:40:00,Android ,US,organic
1542,2026-03-31 03:25:00,Android,US,organic
1543,2026-03-04 18:57:00,Android ,DE,organic
1544,2026-03-10 14:02:00,Android ,US,influencer
1545,2026-01-18 21:20:00,android,JP,paid_social
1546,2026-01-29 18:35:00,IOS,IN,paid_social
1547,2026-02-20 23:21:00, iOS,GB,paid_social
1548,2026-03-30 14:16:00,Android,US,organic
1549,2026-02-18 09:48:00,Web,TR,organic
1550,2026-03-27 10:24:00,Android,US,organic
1551,2026-01-21 07:47:00,iOS,US,influencer
1552,2026-01-24 08:41:00, web ,DE,organic
1553,2026-01-23 11:58:00,iOS,IN,cross_promo
1554,2026-01-31 18:23:00,Android,IN,influencer
1555,2026-01-01 21:56:00,Android,DE,paid_social
1556,2026-02-04 17:14:00,Android ,BR,influencer
1557,2026-03-23 08:36:00,Android,IN,paid_social
1558,2026-01-01 00:40:00,android,US,influencer
1559,2026-03-19 03:53:00,ANDROID,US,organic
1560,2026-01-07 20:38:00,ios,IN,organic
1561,2026-01-15 16:43:00,ANDROID,TR,organic
1562,2026-03-11 09:38:00,iOS,US,paid_social
1563,2026-01-14 20:31:00,iOS,BR,cross_promo
1564,2026-01-16 04:38:00,iOS,IN,organic
1565,2026-01-08 19:53:00,Android ,US,organic
1566,2026-02-06 13:19:00,ANDROID,IN,influencer
1567,2026-03-22 22:28:00,android,DE,organic
1568,2026-03-13 13:49:00,iOS,US,paid_social
1569,2026-03-07 12:59:00,android,JP,organic
1570,2026-01-09 03:38:00, iOS,IN,organic
1571,2026-02-16 14:18:00,ANDROID,US,organic
1572,2026-01-09 05:23:00,ANDROID,FR,organic
1573,2026-01-20 07:45:00,Android,US,paid_social
1574,2026-03-24 10:34:00,ios,IN,organic
1575,2026-01-20 05:36:00,ANDROID,TR,organic
1576,2026-02-16 16:00:00,iOS,DE,organic
1577,2026-01-19 05:48:00,Android ,US,organic
1578,2026-01-11 15:58:00,WEB,FR,organic
1579,2026-02-11 02:31:00,ANDROID,JP,paid_social
1580,2026-03-24 19:56:00,Android ,GB,cross_promo
1581,2026-01-07 00:59:00,IOS,,influencer
1582,2026-01-13 19:56:00,ANDROID,JP,organic
1583,2026-03-04 20:26:00,ANDROID,TR,paid_social
1584,2026-03-26 15:27:00,ANDROID,IN,influencer
1585,2026-02-21 05:07:00,iOS,US,paid_social
1586,2026-02-08 03:56:00,Android ,DE,paid_social
1587,2026-01-27 15:27:00,IOS,FR,cross_promo
1588,2026-02-08 08:23:00,Android ,US,influencer
1589,2026-02-10 04:20:00,android,US,organic
1590,2026-02-17 22:05:00,Web,IN,organic
1591,2026-01-16 19:09:00,iOS,US,organic
1592,2026-03-02 15:04:00, iOS,JP,influencer
1593,2026-02-23 03:13:00,ANDROID,IN,influencer
1594,2026-02-21 21:20:00,ANDROID,BR,influencer
1595,2026-01-10 04:01:00,ios,IN,organic
1596,2026-01-03 20:17:00,IOS,TR,organic
1597,2026-01-19 19:45:00,Android ,US,cross_promo
1598,2026-02-22 01:20:00,Android ,FR,organic
1599,2026-03-21 12:48:00,IOS,TR,organic
1600,2026-01-21 06:52:00, iOS,GB,organic
1601,2026-03-06 13:45:00,iOS,US,organic
1602,2026-02-21 11:40:00,ios,US,paid_social
1603,2026-03-26 14:24:00,Android ,US,organic
1604,2026-01-30 18:49:00,IOS,US,cross_promo
1605,2026-02-10 04:18:00,IOS,IN,organic
1606,2026-02-02 21:22:00,WEB,BR,influencer
1607,2026-01-07 11:43:00, iOS,IN,cross_promo
1608,2026-02-03 18:32:00,web,US,influencer
1609,2026-03-04 07:13:00,Android,GB,organic
1610,2026-03-15 00:27:00,iOS,US,cross_promo
1611,2026-03-30 04:19:00,Android ,GB,organic
1612,2026-02-17 05:27:00,android,DE,organic
1613,2026-02-26 21:13:00,Android,JP,paid_social
1614,2026-01-29 13:50:00,Android ,US,influencer
1615,2026-02-13 10:56:00,ios,JP,organic
1616,2026-02-28 02:21:00,Android,IN,organic
1617,2026-02-19 23:02:00,ANDROID,FR,paid_social
1618,2026-01-09 01:34:00,iOS,IN,organic
1619,2026-02-07 21:31:00, iOS,IN,cross_promo
1620,2026-02-09 09:59:00,Android,BR,organic
1621,2026-02-07 21:08:00,web,IN,organic
1622,2026-01-16 08:00:00,ANDROID,IN,paid_social
1623,2026-03-11 16:14:00,ios,JP,organic
1624,2026-02-19 16:15:00,iOS,IN,paid_social
1625,2026-03-29 22:28:00, iOS,BR,paid_social
1626,2026-02-17 06:05:00,ANDROID,US,cross_promo
1627,2026-03-13 07:02:00,android,IN,organic
1628,2026-02-07 10:34:00,IOS,GB,organic
1629,2026-03-16 07:16:00,Android ,BR,organic
1630,2026-03-02 08:20:00,Android ,DE,cross_promo
1631,2026-02-20 02:23:00,iOS,IN,organic
1632,2026-02-02 13:44:00,android,TR,paid_social
1633,2026-01-16 13:36:00,android,IN,organic
1634,2026-01-13 10:54:00,android,IN,paid_social
1635,2026-03-02 00:46:00,ANDROID,FR,organic
1636,2026-03-03 03:18:00,Android,US,paid_social
1637,2026-02-08 01:20:00,ios,BR,organic
1638,2026-03-14 11:08:00,ios,GB,paid_social
1639,2026-02-28 22:44:00,Android ,DE,paid_social
1640,2026-02-26 00:04:00,iOS,TR,cross_promo
1641,2026-02-02 19:31:00,ios,IN,organic
1642,2026-03-31 21:56:00,ANDROID,IN,organic
1643,2026-01-14 22:44:00,ios,DE,organic
1644,2026-03-04 08:42:00,IOS,BR,cross_promo
1645,2026-03-13 03:49:00, iOS,IN,organic
1646,2026-02-28 17:24:00,Web,JP,paid_social
1647,2026-02-16 03:13:00,ANDROID,IN,organic
1648,2026-03-14 00:34:00,iOS,IN,cross_promo
1649,2026-02-09 12:06:00,IOS,IN,influencer
1650,2026-02-28 07:46:00,Android ,IN,paid_social
1651,2026-02-08 10:04:00,iOS,GB,paid_social
1652,2026-02-18 07:35:00,IOS,US,influencer
1653,2026-03-09 17:08:00,Android ,DE,paid_social
1654,2026-01-02 10:56:00,ANDROID,US,organic
1655,2026-01-03 06:41:00,ios,TR,cross_promo
1656,2026-03-29 17:56:00,iOS,FR,
1657,2026-01-29 04:40:00,ANDROID,IN,paid_social
1658,2026-03-30 05:30:00,ios,BR,organic
1659,2026-01-01 11:12:00,ios,US,organic
1660,2026-01-02 17:21:00,ios,DE,organic
1661,2026-03-07 17:32:00,android,US,organic
1662,2026-02-05 19:07:00,android,DE,
1663,2026-03-05 07:11:00, web ,IN,organic
1664,2026-02-08 08:28:00,android,DE,organic
1665,2026-02-16 15:56:00,IOS,US,organic
1666,2026-01-09 14:36:00,android,IN,influencer
1667,2026-01-17 11:20:00,ios,DE,influencer
1668,2026-03-11 07:00:00, iOS,TR,influencer
1669,2026-01-09 16:22:00,iOS,US,influencer
1670,2026-03-21 19:32:00,Android,BR,influencer
1671,2026-03-03 10:11:00,web,TR,organic
1672,2026-01-11 22:04:00,ANDROID,US,organic
1673,2026-02-04 16:49:00,IOS,,paid_social
1674,2026-03-10 15:23:00,Android ,US,organic
1675,2026-03-06 18:41:00,IOS,US,influencer
1676,2026-02-22 21:53:00,Android,DE,
1677,2026-03-18 13:18:00,IOS,FR,organic
1678,2026-03-08 04:18:00,iOS,JP,organic
1679,2026-01-20 20:40:00,Android,US,paid_social
1680,2026-02-09 17:29:00,android,GB,organic
1681,2026-02-22 03:05:00,android,BR,paid_social
1682,2026-03-04 16:30:00,WEB,US,influencer
1683,2026-02-06 23:26:00,ios,IN,organic
1684,2026-02-11 18:36:00,Android,US,influencer
1685,2026-01-06 19:11:00,ANDROID,US,organic
1686,2026-01-06 22:04:00, iOS,US,paid_social
1687,2026-02-22 04:17:00,IOS,US,paid_social
1688,2026-02-22 21:41:00,android,US,organic
1689,2026-01-23 20:12:00,android,JP,organic
1690,2026-01-13 21:27:00, web ,US,organic
1691,2026-02-02 23:33:00,android,IN,organic
1692,2026-03-31 08:21:00,Android ,US,organic
1693,2026-01-22 01:51:00,iOS,TR,organic
1694,2026-03-01 20:23:00, iOS,IN,organic
1695,2026-01-13 23:13:00,ios,IN,organic
1696,2026-01-06 03:37:00,Android,GB,organic
1697,2026-02-25 04:49:00,ios,JP,influencer
1698,2026-03-21 19:40:00,Android ,TR,influencer
1699,2026-02-08 00:48:00,IOS,,paid_social
1700,2026-01-29 17:20:00,android,GB,organic
1701,2026-02-16 20:36:00,IOS,FR,organic
1702,2026-01-03 13:34:00,IOS,DE,paid_social
1703,2026-01-07 13:13:00,android,US,organic
1704,2026-02-09 12:08:00, iOS,GB,organic
1705,2026-03-15 18:31:00, iOS,FR,influencer
1706,2026-03-06 01:18:00,android,US,influencer
1707,2026-02-08 13:32:00,Android ,TR,paid_social
1708,2026-03-16 08:40:00,android,IN,influencer
1709,2026-03-31 07:42:00,Android,US,organic
1710,2026-03-09 05:14:00,ANDROID,US,organic
1711,2026-01-12 08:21:00,Android,IN,organic
1712,2026-01-16 15:31:00,android,US,paid_social
1713,2026-03-10 19:58:00,ANDROID,JP,organic
1714,2026-01-15 21:21:00, web ,DE,paid_social
1715,2026-01-26 00:01:00,Android,GB,organic
1716,2026-01-27 22:24:00,ios,FR,organic
1717,2026-01-17 20:50:00,WEB,GB,organic
1718,2026-02-21 05:48:00,android,US,organic
1719,2026-02-23 04:20:00,iOS,US,organic
1720,2026-01-09 02:46:00,ANDROID,BR,paid_social
1721,2026-03-27 00:22:00,Android ,TR,paid_social
1722,2026-03-03 04:28:00,WEB,TR,influencer
1723,2026-03-15 10:22:00, iOS,BR,paid_social
1724,2026-03-21 01:36:00,Android ,US,organic
1725,2026-03-01 08:49:00,IOS,US,organic
1726,2026-03-16 23:10:00,ios,US,organic
1727,2026-01-09 17:15:00,IOS,BR,paid_social
1728,2026-03-23 16:33:00,android,IN,
1729,2026-02-14 17:21:00, iOS,US,influencer
1730,2026-01-07 00:47:00,android,IN,influencer
1731,2026-02-05 18:20:00,Android ,IN,cross_promo
1732,2026-01-30 16:10:00,Android ,IN,paid_social
1733,2026-02-18 23:10:00,ANDROID,IN,organic
1734,2026-01-01 08:56:00,IOS,IN,influencer
1735,2026-02-16 14:21:00,iOS,US,organic
1736,2026-01-15 03:52:00,ANDROID,JP,organic
1737,2026-02-28 14:29:00,Android,IN,influencer
1738,2026-01-19 13:41:00,Web,FR,organic
1739,2026-01-15 09:37:00,IOS,GB,organic
1740,2026-02-28 19:47:00,Android,FR,influencer
1741,2026-01-29 08:47:00,iOS,GB,organic
1742,2026-02-08 19:52:00,ANDROID,IN,cross_promo
1743,2026-03-14 00:29:00, iOS,GB,organic
1744,2026-01-05 16:11:00,Android,BR,influencer
1745,2026-01-07 12:58:00,iOS,IN,organic
1746,2026-03-07 00:09:00,WEB,US,organic
1747,2026-02-22 00:45:00,Android,US,organic
1748,2026-03-03 18:20:00,iOS,US,cross_promo
1749,2026-02-12 06:47:00, iOS,IN,organic
1750,2026-02-08 08:46:00, iOS,FR,organic
1751,2026-01-19 01:14:00,iOS,IN,organic
1752,2026-02-12 00:31:00,Android ,DE,organic
1753,2026-02-23 06:39:00,iOS,US,organic
1754,2026-02-09 23:10:00,ANDROID,BR,
1755,2026-02-18 23:18:00,ANDROID,TR,organic
1756,2026-01-19 16:11:00,Android ,JP,paid_social
1757,2026-01-03 16:32:00,ios,DE,influencer
1758,2026-03-16 03:09:00,Android ,DE,organic
1759,2026-02-13 18:51:00,IOS,US,influencer
1760,2026-01-03 17:41:00,IOS,BR,organic
1761,2026-03-26 05:49:00,Android ,US,
1762,2026-01-22 04:31:00,ios,US,organic
1763,2026-01-24 06:11:00,Android ,US,cross_promo
1764,2026-01-20 22:14:00,iOS,IN,cross_promo
1765,2026-03-03 01:38:00,Android,DE,organic
1766,2026-02-22 22:34:00,Android ,GB,influencer
1767,2026-03-15 04:41:00,web,GB,paid_social
1768,2026-01-04 16:44:00,android,IN,influencer
1769,2026-03-18 15:18:00,android,TR,organic
1770,2026-01-16 17:40:00, iOS,DE,influencer
1771,2026-01-05 11:27:00, iOS,BR,organic
1772,2026-02-01 23:26:00,Web,US,
1773,2026-03-16 03:08:00,android,GB,organic
1774,2026-02-11 21:57:00, iOS,US,cross_promo
1775,2026-01-20 19:41:00,Android ,IN,paid_social
1776,2026-03-07 17:27:00, iOS,US,organic
1777,2026-01-27 07:55:00,Android,GB,organic
1778,2026-02-27 22:32:00,android,IN,paid_social
1779,2026-01-13 15:10:00,iOS,IN,cross_promo
1780,2026-02-01 11:31:00,Android ,US,organic
1781,2026-03-28 21:03:00,ANDROID,FR,cross_promo
1782,2026-02-19 07:29:00,Android,BR,organic
1783,2026-03-26 02:25:00,android,BR,organic
1784,2026-02-27 21:34:00,Android ,FR,influencer
1785,2026-02-17 11:00:00, iOS,BR,organic
1786,2026-02-02 05:27:00,ANDROID,BR,organic
1787,2026-02-08 16:51:00,ANDROID,IN,
1788,2026-02-10 12:08:00, web ,GB,influencer
1789,2026-01-18 12:28:00,IOS,BR,organic
1790,2026-03-04 19:38:00,ios,IN,organic
1791,2026-03-07 15:50:00,Android ,TR,organic
1792,2026-03-11 20:26:00,IOS,US,influencer
1793,2026-01-22 11:06:00,IOS,US,influencer
1794,2026-02-27 01:08:00,web,IN,organic
1795,2026-01-01 19:15:00, iOS,IN,influencer
1796,2026-02-21 13:24:00,Android,BR,organic
1797,2026-01-11 09:49:00,iOS,IN,influencer
1798,2026-01-27 12:59:00,Android ,FR,organic
1799,2026-02-04 22:18:00, iOS,US,cross_promo
1800,2026-02-21 03:18:00,Android,BR,organic
1801,2026-03-22 19:01:00,Android ,US,organic
1802,2026-03-06 07:32:00,ios,DE,influencer
1803,2026-03-30 11:35:00,iOS,IN,organic
1804,2026-01-16 10:52:00,android,FR,organic
1805,2026-03-11 02:58:00,ios,GB,paid_social
1806,2026-03-13 22:09:00,IOS,JP,organic
1807,2026-03-08 11:53:00,ios,JP,paid_social
1808,2026-03-23 23:04:00,Web,GB,paid_social
1809,2026-03-07 09:47:00,ANDROID,IN,organic
1810,2026-03-29 07:59:00,iOS,GB,organic
1811,2026-02-03 14:00:00,IOS,DE,organic
1812,2026-01-09 16:54:00, iOS,IN,paid_social
1813,2026-03-30 00:56:00,ios,US,organic
1814,2026-01-11 15:13:00,android,GB,organic
1815,2026-03-06 12:14:00,ANDROID,JP,organic
1816,2026-03-24 16:04:00,Android ,DE,paid_social
1817,2026-01-21 11:42:00, iOS,GB,organic
1818,2026-01-28 06:17:00,IOS,US,organic
1819,2026-02-18 10:22:00,android,DE,organic
1820,2026-01-29 11:56:00,Android ,TR,paid_social
1821,2026-02-18 21:32:00, iOS,TR,organic
1822,2026-03-19 03:22:00,ANDROID,GB,organic
1823,2026-03-24 20:44:00, iOS,IN,organic
1824,2026-01-23 22:09:00,android,JP,influencer
1825,2026-01-23 09:02:00,ios,US,organic
1826,2026-01-11 01:08:00,Web,BR,organic
1827,2026-02-09 13:26:00,Android ,BR,paid_social
1828,2026-03-09 06:08:00,web,,influencer
1829,2026-02-02 14:26:00,iOS,IN,organic
1830,2026-03-07 01:26:00,android,DE,organic
1831,2026-03-24 14:27:00,Android ,IN,influencer
1832,2026-02-16 05:11:00,Web,US,organic
1833,2026-02-02 09:43:00,android,BR,organic
1834,2026-02-07 20:29:00,Android,JP,organic
1835,2026-02-20 21:22:00, iOS,JP,organic
1836,2026-03-29 23:17:00,Android,US,organic
1837,2026-01-11 10:03:00,ANDROID,GB,organic
1838,2026-01-23 20:11:00,iOS,TR,paid_social
1839,2026-03-10 08:54:00,Android ,BR,influencer
1840,2026-01-29 03:56:00,Android,US,paid_social
1841,2026-02-13 19:55:00,IOS,JP,
1842,2026-03-19 00:58:00,ANDROID,US,organic
1843,2026-02-19 07:27:00,IOS,US,organic
1844,2026-01-06 18:09:00,Android ,US,organic
1845,2026-03-11 21:12:00,ANDROID,BR,influencer
1846,2026-02-20 17:52:00, iOS,US,organic
1847,2026-02-09 03:56:00,IOS,US,paid_social
1848,2026-02-18 08:16:00, web ,DE,organic
